,count,example,word-de,word-en,word-es,word-fr,word-zh
3097,1,GOP congressman calls for Newsom to count illegal migrants getting state health benefits,Anzahl,count,cuenta,Nombre,计数
3098,1,Fox News Entertainment Newsletter: Diddy found guilty on two counts as jury reaches mixed verdict,Anzahl,counts,cuenta,Nombres,计数
3099,1,Young couple's summer lake day turns to tragedy in boating collision,Pärchen,couple's,de la pareja,de couple,夫妇
3100,1,Prince William and Prince Harry's cousin Rosie Roche dead at 20,Cousine,cousin,primo,cousine,堂表表弟
3101,1,Falcons quarterback Kirk Cousins reveals very relatable haircut experience with one exception,Cousins und Cousins,Cousins,Primos,Cousines,表表哥
3102,1,'Sacred Covenant' – How the Paxton divorce rocks the bruising Republican Senate primary in Texas,"Pakt""",Covenant',Pacto»,Le Conseil de l'Europe a adopté le rapport de la Commission sur la mise en œuvre de l'accord de partenariat et de coopération entre l'Union européenne et les États-Unis d'Amérique.,《公约》
3103,1,Pool covers to keep your pool clean and safe,Abdeckungen,covers,cubiertas,couvre,封面
3104,1,The coolest cow online is parlaying pancakes into internet fame,Kuh,cow,vaca,vache,奶牛
3105,1,"Will Rogers was Hollywood's highest-paid actor but preferred cowboy life, great-granddaughter says",Cowboy,cowboy,vaquero,Cowboy,牛仔牛仔
3106,1,America's 'Cast Iron Cowboy' reveals why traditional skillets remain the ultimate cooking tool,"Cowboy""",Cowboy',Vaquero,Cowboy',牛仔队
3107,1,Cowboys' George Pickens takes swipe at former team,"Cowboys""",Cowboys',Vaqueros,Des cow-boys,牛仔队
3108,1,Bryan Kohberger shows cracks as families confront him in court: expert,Risse,cracks,grietas,fissures,断裂
3109,1,'The Hand That Rocks the Cradle' star Rebecca De Mornay says she feels betrayed after being left out of reboot,"Wiege""",Cradle',Cuna,Berceau',摇摇
3110,1,"Bangladesh air force jet crashes into school campus, killing at least 19",Abstürze,crashes,choques,crashs,碰撞事故
3111,1,Jane Seymour maintains the same size since age 17 without crazy diets,verrückt,crazy,loco,C'est fou.,疯狂
3112,1,"We've created your complete camping packing list, from tents to cooking gear",erstellt,created,creado,créé,创建已创建
3113,1,Why Britain’s police hardly solve any crimes,Verbrechen,crimes,delitos graves,Criminalités,罪行
3114,1,Democrat NY DA candidate under fire for inviting criminals to apply for high-paying campaign job,Kriminelle,criminals,delincuentes,criminels,罪犯、罪犯、罪犯和罪犯
3115,1,Scientists apply optical pooled CRISPR screening to identify potential new Ebola drug targets,CRISPR,CRISPR,CRISPR,CRISPR,危机和危机
3116,1,Dem governor criticizes Mamdani for not condemning 'blatantly antisemitic' rhetoric,kritisiert,criticizes,critica,critique,批评批评
3117,1,Iranian crowdfunding campaign claims to raise $40M as reward for assassinating Trump,Crowdfunding,crowdfunding,crowdfunding,crowdfunding,人群筹资
3118,1,Suspects in Kansas City Chiefs fans’ deaths face murder charges for first time in crucial test for case,entscheidend,crucial,crucial,cruciale,关键
3119,1,"'Poop cruise' documentary exposes 2013 ship nightmare featuring chaos, gross conditions","Kreuzfahrt""",cruise',crucero',croisière»,巡航
3120,1,Tom Cruise's former girlfriend admits what she really thinks of him four decades after their romance,Kreuzfahrten,Cruise's,Cruceros,Croisière,巡游
3121,1,"Kristin Cavallari, Kylie Jenner spill plastic surgery secrets as Hollywood’s beauty myth crumbles: expert",bröckelt,crumbles,se desmorona,miettes,"破碎的,"
3122,1,"DEA, FBI seize $10 million in cryptocurrency 'directly linked to the Sinaloa cartel'",Kryptowährung,cryptocurrency,criptomoneda,cryptomonnaie,加密货币
3123,1,"Mark Cuban rips Democrats' constant 'Trump sucks' message, calling it 'not the way to win'",Kubanisch,Cuban,Cubano,Cubains,古巴古巴人
3124,1,Cubs fans mercilessly boo popular podcast star Alex Cooper during 7th-inning stretch performance,Krümel,Cubs,Cubs,Cubs,幼熊
3125,1,Republicans relentlessly use Mamdani as socialist cudgel to bash vulnerable Democrats,Cudgel,cudgel,cudgel,cudgel,单曲
3126,1,Designing across cultural and geographic divides,Kultur,cultural,culturales,culturelle,文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、文化、
3127,1,Germany’s “memory culture” prevents it from coping with Gaza,Kultur . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,culture”,cultura”,culture,文化文化”
3128,1,Can drinking soda help migraines? Doctors reveal whether bubbly drinks cure headaches or not,Heilung,cure,cura,remède,治疗
3129,1,"Anti-Israel professor curses out employer University of Chicago, says she teaches to build power",Flüche,curses,maldiciones,les malédictions,诅咒
3130,1,Indiana's Curt Cignetti takes swipe at SEC amid questions around schedule,Curt,Curt,Curt,Courroie,曲线曲线
3131,1,Qantas data breach exposes millions of customer records,Kunden,customer,cliente,client,客户客户
3132,1,Youngkin unleashes cutting-edge AI technology in effort to slash Virginia's government red tape,Spitzenleistung,cutting-edge,de vanguardia,avant-gardiste,"尖端的,"
3133,1,Cynical realism won’t save India from Donald Trump,Zynisch,Cynical,Cínico,Cynique,音乐
3134,1,Boxing legend Julio César Chávez defends son after arrest by US immigration officials,César,César,César,César,塞萨尔
3135,1,Democrat NY DA candidate under fire for inviting criminals to apply for high-paying campaign job,RECHTSSACHE 28/63 — URTEIL,DA,DA,États-Unis d'Amérique,达 达 达 达 达 达 达 达
3136,1,Bryan Kohberger's 'weird' behavior and social awkwardness may make him bigger target than Jeffrey Dahmer,Dahmer,Dahmer,Dahmer,Dahmer,达马
3137,1,"New weekly injection for Parkinson's could replace daily pill for millions, study suggests",täglich,daily,diariamente,tous les jours,每日每日每日
3138,1,"Texas flooding victims include Dallas Catholic school sisters, camp counselor, Walmart employee",Dallas. - (EN) Herr Präsident!,Dallas,Dallas,Dallas,达拉斯
3139,1,"Iran still wants a nuclear weapon despite ‘serious damage’ from US, Israeli strikes: expert warns",Schaden,damage’,daños y perjuicios»,Dégâts,"损害 "" 。"
3140,1,Inside Dan Bongino's tense meeting with White House officials over Jeffrey Epstein fallout,"- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Dan,Dan,Pays,丹丹
3141,1,"Colbert's most partisan moments as 'Late Show' host, from leading Biden fundraiser to dancing with Schumer",Tanz,dancing,bailando,danser,舞蹈 舞蹈 舞蹈
3142,1,ESPN analyst slammed for saying Fever is 'more dangerous' without Caitlin Clark amid injury absence,"Gefährlich""",dangerous',peligroso',dangereux»,危险
3143,1,Suki Waterhouse's daring fashion choice led to unexpected health scare and hospital stay,wagemutig,daring,atrevida,osé,大胆
3144,1,Ben Shelton takes 1 minute to defeat opponent at Wimbledon after match was suspended due to darkness,Dunkelheit,darkness,oscuridad,obscurité,黑暗的黑暗
3145,1,Internet dating: will AI kill the web?,Datierung,dating,fechar,Rencontres,约会日期
3146,1,Triple murder suspect dad seen in police footage days before daughters found dead,Töchter,daughters,hijas,filles,女儿 女儿
3147,1,"Daughters' testimony against accused killer dentist father a 'blow to the defense,' expert says","Töchter""",Daughters',Hijas,Filles,女儿们
3148,1,'The Hand That Rocks the Cradle' star Rebecca De Mornay says she feels betrayed after being left out of reboot,. . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,De,De,Le Conseil de l'Europe a décidé d'ouvrir la procédure d'adhésion à l'Union européenne pour la période allant du 1er janvier 2007 au 31 décembre 2015.,执 执
3149,1,"DEA, FBI seize $10 million in cryptocurrency 'directly linked to the Sinaloa cartel'",RECHTSSACHE,DEA,DEA,DEA,缉毒局
3150,1,"Jason Kelce slammed for 'tone deaf' Fourth of July post after 'big, beautiful bill' signing","Gehörlos""",deaf',sorda',sourds»,聋哑人'
3151,1,How Trump's 'no shrinking violets' DOJ is digging in on Schiff's mortgage dealings as legal peril looms,Geschäfte,dealings,relaciones comerciales,Opérations,交易
3152,1,Netanyahu and Trump to meet in DC as Gaza’s fate without Hamas is debated,debattiert,debated,debaten,dont le débat est clos,辩论
3153,1,Japan’s debts are shrinking. Its troubles may be only starting,Verbindlichkeiten,debts,deudas,dettes,债务债务 债务
3154,1,"The '90s: An iconic decade of some of America’s most shocking, tragic and unforgettable moments",zehn Jahre,decade,década,décennie,十年内
3155,1,Tom Cruise's former girlfriend admits what she really thinks of him four decades after their romance,Jahrzehnte,decades,décadas,décennies,十年( 十年)
3156,1,Two deceased campers identified as death toll rises after devastating Texas flood,Verstorben,deceased,fallecidos,décédés,已死亡
3157,1,Phillies players rip decision to put Brewers rookie Jacob Misiorowski in All-Star Game,Entscheidung,decision,decisión,Décision,决定 决 决 决 决 决 决 决 决 决 决 决定
3158,1,DNI Tulsi Gabbard declassified Trump-Russia docs: Here’s what they say,entklassifiziert,declassified,desclasificado,déclassifié,解密
3159,1,BBC deemed UK punk-rap duo 'high risk' before controversial anti-Israel performance,in Erwägung gezogen,deemed,considerada,considérée comme,视为
3160,1,Jeffrey Epstein's brother laughs at 'stupid' FBI memo defending controversial suicide ruling: report,Verteidigung,defending,defender,défense,辩护
3161,1,Five unforgettable Hulk Hogan matches that defined wrestling history,definiert,defined,definido,définie,定义定义
3162,1,Ellen DeGeneres 'would love' to host another talk show years after toxic workplace allegations,DeGeneres,DeGeneres,DeGeneres,DeGeneres,德杰内雷斯Name
3163,1,"DEI-fueled investing is ‘ideological coercion’ of shareholders, Missouri AG warns amid new probe",DEI-betankt,DEI-fueled,Con combustible DEI,Produits à base de DEI,DEI 燃料
3164,1,"GlassesUSA Fourth of July sale: Save 20% on sunglasses from Ray-Ban, Oakley and Costa Del Mar","- Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein.",Del,Del,Tél.,德尔
3165,1,Fever president appears to delete X account after clip of 'enduring beyond' Caitlin Clark comments surface,Löschen,delete,borrar,supprimer,删除删除
3166,1,Pastrami queen unites deli lovers with 'meat ups' across America,DELI ENTWICKLUNG,deli,deli,deli,食食
3167,1,Russia threatens West with ‘preemptive strikes’ as NATO looks to deliver Patriots 'as quickly as possible',liefern,deliver,entrega,livrer,交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付交付
