,count,example,word-de,word-en,word-es
3887,1,“¿Vienes a la boda o no?”: la presión social y emocional por rechazar una invitación,emotional,emotional,emocional
3888,1,Calella se resiste a empadronar a 200 obreros de la reforma del Camp Nou,pandronar,register,empadronar
3889,1,Empanadillas de atún como las que hacía tu abuela,Stöpsel,Empanadillas,Empanadillas
3890,1,El Elche enciende las alarmas del Atlético al empatar en el Metropolitano,Unentschieden,tie,empatar
3891,1,"Target, uno de los gigantes del retail en EE UU, empeora resultados y reconoce “importantes obstáculos” por los aranceles",Verschlechterung,gets worse,empeora
3892,1,Las IA están empeorando,Es wird schlimmer.,worsening,empeorando
3893,1,"El asalto israelí empequeñece la sociedad gazatí provocando víctimas mortales, un exilio masivo y la caída en los nacimientos",klein,smallness,empequeñece
3894,1,"Barcelona, capital europea de los mormones: “Estamos contentos porque hemos empezado a celebrar reuniones también en catalán”",begonnen,Started,empezado
3895,1,Una empresa pública de Madrid quiere gastar 115.000 euros en que sus empleados participen en una serie con un actor conocido,Beschäftigte,Employees,empleados
3896,1,Una experiencia de alquiler de casas singulares y únicas para descubrir el Baix Empordà,Empordà,Empordà,Empordà
3897,1,El empresario que financió a Alvise denuncia el asalto a su casa de hombres armados para robarle dos millones de euros en criptomonedas y relojes,Arbeitgeber,entrepreneur,empresario
3898,1,Los empresarios de Colombia acusan el golpe de la incertidumbre política,Arbeitgeber,entrepreneurs,empresarios
3899,1,Vivir enamoradas de un fantasma,Verliebt,in love,enamoradas
3900,1,Por qué queremos que Katie Holmes y Joshua Jackson se enamoren 20 años después de ‘Dawson crece’,inomoren,fall in love,enamoren
3901,1,No te enamores en verano,Verliebte,in love,enamores
3902,1,Del ‘Brat summer’ al ‘Britpop summer’: Oasis y el enardecimiento de lo masculino y lo heterosexual,Verdickung,irradiation,enardecimiento
3903,1,El Ayuntamiento de Xàbia retira el combustible del gran velero encallado ante el silencio del dueño,eingeklemmt,encassado,encallado
3904,1,Los encantos de Opatija: qué ver en la vieja dama del Adriático,Charme,charms,encantos
3905,1,El Gobierno hace gestos a ERC y Junts para encarar la negociación de los Presupuestos,Verfolgen,face,encarar
3906,1,Del gazpacho a la ‘caprese’: 10 platos frescos que puedes preparar sin encender el fuego,einschalten,turn on.,encender
3907,1,‘La hija del escultor’: la niña Tove Jansson encerrada en una gota de ámbar,eingesperrt,locked,encerrada
3908,1,El Elche enciende las alarmas del Atlético al empatar en el Metropolitano,schaltet ein,Turn it on.,enciende
3909,1,La ola de incendios en la Península dispara la superficie afectada por las llamas en la UE por encima del millón de hectáreas,oben,above,encima
3910,1,Trump encuentra en África un salvavidas para su programa de deportaciones exprés de migrantes,gefunden,Find,encuentra
3911,1,Los incansables ‘nadadores’ presionan en la frontera de Ceuta: “Te los encuentras mojados y descalzos por la carretera”,gefunden,You find,encuentras
3912,1,El mito veraniego de la ciudad vacía: ¿bochorno y soledad o encuentros inesperados?,Begegnungen,meetings,encuentros
3913,1,Blackpink: Pop multicolor para endulzar un estadio,süsslich,sweeten,endulzar
3914,1,Un líder ultra organiza talleres de defensa “contra enemigos de España” a los que asegura que asisten policías,Feinde,enemies,enemigos
3915,1,"La familia Al Kafarna, débil y hambrienta ante la invasión israelí: “No podemos caminar. Nos enfrentamos a la muerte en Ciudad de Gaza”",Wir haben uns gewehrt.,We face it.,enfrentamos
3916,1,Sandra Bullock recuerda cómo Hollywood intentó enfrentarla con Jennifer Aniston: “Nadie quería que las mujeres fueran amigas”,Gegen sie ankämpfen.,Face it.,enfrentarla
3917,1,Las políticas de Trump enfrían el verano turístico en Estados Unidos,kalt,cool,enfrían
3918,1,Los diez días en los que Gavin Newsom dominó el lenguaje MAGA para enfurecer a los simpatizantes de Trump,wütend werden,Infuriating,enfurecer
3919,1,"Sobran los motivos para engancharse a la competición con pioneros, clásicos y estrellas del futuro",Anstecken,Hook up.,engancharse
3920,1,El otro lado del festín: lo que no se come también engorda la factura,gemästet,Fattens,engorda
3921,1,Engullir en TikTok para saciar el apetito del espectador,Schnupfen,Engulir,Engullir
3922,1,La instalación de una enorme escultura de la Virgen en Jerez solivianta el debate patrimonial y religioso,gigantisch,Huge,enorme
3923,1,Los centros de datos secan el puerto de Marsella: “Consumen enormes cantidades de electricidad”,gigantisch,huge,enormes
3924,1,El derecho al olvido de Cecilia Sopeña tras enriquecerse en OnlyFans,zu bereichern,enriching yourself,enriquecerse
3925,1,Ensalada de queso halloumi y nectarinas,Salat,Salad,Ensalada
3926,1,Asturias prepara el mayor ensayo para la semana laboral de cuatro días,Prüfung,test,ensayo
3927,1,Una profesora que sufrió abusos sexuales de niña enseña a detectarlos: “Es más fácil pensar que el peligro acecha en las calles que en casa”,lehrt,teaches,enseña
3928,1,‘House sitting’: Una fórmula en auge para veranear casi gratis en casas de ensueño,Traum,dream,ensueño
3929,1,Marc Márquez aplasta a la parrilla entera en el GP de Hungría,ganz,whole,entera
3930,1,Así ha resistido Valdeorras tras el fuego: “El viñedo salvó pueblos enteros”,Hackschnitzel,whole”,enteros”
3931,1,Los coches de caballos no entienden de horarios ni en ola de calor,Verstehst du?,You understand.,entienden
3932,1,Las primas de riesgo europeas entierran la crisis de deuda 16 años después,beerdigt,They're buried.,entierran
3933,1,Carteras a prueba de volatilidad: seis fondos flexibles para adaptarse a cualquier entorno,Umgebung,environment,entorno
3934,1,Entramos en el set del calendario Pirelli 2026: surrealismo digital con estética analógica (y una pecera),Wir kommen rein.,We're in.,Entramos
3935,1,"Vestimentas de diseño, fajas y marcapáginas: los libros también entran por los ojos",kommen,Come in.,entran
3936,1,La nueva entrega masiva de narcos a Estados Unidos golpea al Cartel de Sinaloa y Los Chapitos,Lieferung,delivery,entrega
3937,1,"Mahou, Damm y Estrella Galicia entregan a sus accionistas unos dividendos récord de 236 millones",liefern,deliver,entregan
3938,1,La federación no renueva a Montse Tomé como entrenadora de la selección femenina de fútbol,Trainer,Coach,entrenadora
3939,1,"Con frutas, almendras o hierbabuena: buenos gazpachos envasados que se salen de la receta tradicional",verpackt,packaging,envasados
3940,1,Maduro moviliza a cuatro millones de milicianos como respuesta a los destructores enviados por Estados Unidos ante sus costas,gesendet,sent,enviados
3941,1,Estados Unidos envía tres destructores con misiles guiados al límite del mar territorial venezolano,sendet,send,envía
3942,1,Correos suspende de forma temporal los envíos de paquetes a Estados Unidos hasta adaptarse a los nuevos requerimientos arancelarios,Sendungen,shipments,envíos
3943,1,Léo Billon y Enzo Oddo revolucionan la historia del Dru con una escalada imposible,Enzo,Enzo,Enzo
3944,1,"España, epicentro turístico: se esperan 775 nuevos hoteles hasta 2028",Epizentrum,epicenter,epicentro
3945,1,“Son una epidemia”: la guerra contra los ‘pinkies’ se libra en las redes sociales y en los clubes de caballeros,Entwöhnte Epidemie,epidemic”,epidemia”
3946,1,"Riki Blanco: la Luna, episodio psicótico",Episode,episode,episodio
3947,1,La tensión por el ‘caso Epstein’ lleva a Trump a renovar la cúpula del FBI,Epstein Hlaing,Epstein’,Epstein’
3948,1,Ghislaine Maxwell asegura que nunca vio una “lista Epstein” de clientes del pederasta,Epstein Hlaing,Epstein”,Epstein”
3949,1,Macron hace equilibrismos para reconocer a Palestina sin inflamar la tensión con los judíos de Francia,Ausgeglichenheit,balance,equilibrismos
3950,1,"Kelvin, víctima inocente de los Dominican Don’t Play: “Estaba en el sitio equivocado”",falsch/nicht zutreffend/nicht zutreffend/nicht zutreffend/nicht zutreffend/nicht zutreffend/nicht zutreffend/nicht zutreffend/nicht zutreffend,wrong”,equivocado”
3951,1,"Celia Padilla, matrona: “Cuando te conviertes en madre no estás perdiendo quién eras, estás evolucionando”",Du warst...,You were.,eras
3952,1,"Eric y Donald Jr. Trump, los ‘bros’ que se suben a la ola cripto al calor del avance legislativo de su padre",Eric,Eric.,Eric
3953,1,"El jefe del ejército israelí, antiguo aliado de Netanyahu, se erige en el oponente más feroz a la ocupación total de Gaza",erige,erecte,erige
3954,1,El Guadiana se someterá a una limpieza inédita en España para erradicar el nenúfar mexicano,Ausmerzen,eradication,erradicar
3955,1,Seres errantes,Ausreißer,errants,errantes
3956,1,“Nuestro conocimiento erótico nos fortalece”: el chat de mujeres que analizó el poder del desnudo,erotisch,erotic,erótico
3957,1,Itziar Miranda: “Un periodista me preguntó cómo había llegado tan lejos sin ser guapa. Esa pregunta no se la hacen a Javier Gutiérrez”,Das...,That one.,Esa
3958,1,Del asadillo a los escabeches: platos poco conocidos que no hay que perderse si viajas al centro de España,Kopffüßer,pickles,escabeches
3959,1,Madrid Nuevo Norte despierta dudas entre urbanistas por su escala y diseño: “El modelo de concentración de oficinas ya no es viable”,Skala,scale,escala
3960,1,"“Imágenes aberrantes y repulsivas” contra el fascismo: 50 años de ‘Salò’, la escandalosa obra maestra de Pasolini",skandalös,scandalous,escandalosa
3961,1,Puigdemont dice que si hace un año no se hubiera escapado de los Mossos “hoy aún estaría en la cárcel”,Entkommen,escaped,escapado
3962,1,Del remojón al escarapuche: platos poco conocidos que no hay que perderse si viajas al sur de España,Scarapuche,Scarapuche,escarapuche
3963,1,La violencia bélica extrema y el escarmiento colectivo quedan al descubierto en fosas comunes del Neolítico,Verhärtung,scarring,escarmiento
3964,1,"Antonio Muñoz Molina, escritor: “Si hay una salvación posible de este mundo es recuperar la idea de escasez”",Knappheit in der Haut,scarcity”,escasez”
3965,1,Starmer y Zelenski escenifican la unidad europea en su apoyo a Ucrania un día antes de la reunión de Trump y Putin en  Alaska,szenieren,stage,escenifican
3966,1,"Esclavismo, burguesía y modernidad: ¿queremos saber?",Sklaverei,Slavery,Esclavismo
3967,1,‘Braveheart’ en Teba: en el pueblo de Málaga que se convierte en Escocia por unos días,Schottland,Scotland,Escocia
3968,1,Una marea de escombros del siglo XIX inunda la playa donostiarra de Ondarreta,Trümmer,debris,escombros
3969,1,¿Para qué lleva gafas Indiana Jones? ¿Por qué los villanos de James Bond cuentan sus planes? Los errores que esconden las obras maestras del cine,Versteckt,They're hiding.,esconden
3970,1,Un crucero íntimo a las Cícladas más desconocidas: el escondite perfecto en Grecia para las vacaciones,Versteck,Hide.,escondite
3971,1,Detenidos dos fugitivos franceses vinculados al narco que se escondían en un chalé de lujo de Benidorm,Sie versteckten sich.,They were hiding.,escondían
3972,1,Pedro Sánchez pierde fuelle en una Bruselas cada vez más escorada a la derecha,gesintert,decorated,escorada
3973,1,Pablo Heras-Casado: “La historia del arte está escrita por los rebeldes. Tenemos que intentar que la Quinta de Beethoven siga siendo chocante y brutal”,schriftlich,written,escrita
3974,1,"Frenesí de festivales veraniegos en la costa: “Cada ciudad quiere el suyo, es una norma no escrita”",schriftlich Hlaing,written”,escrita”
3975,1,Una transgresión existencial: la experiencia de escuchar ‘heavy metal’,Zuhören,listen,escuchar
3976,1,Un soldado israelí recuerda cómo usaron civiles de Gaza como escudos humanos: “Algo hizo clic en mi cabeza para siempre”,Schilde,shields,escudos
3977,1,Zamora revitaliza el legado del escultor exiliado Baltasar Lobo con un museo a su medida,Bildhauer,sculptor,escultor
3978,1,‘La hija del escultor’: la niña Tove Jansson encerrada en una gota de ámbar,Bildhauer,sculptor’,escultor’
3979,1,La instalación de una enorme escultura de la Virgen en Jerez solivianta el debate patrimonial y religioso,Skulptur,sculpture,escultura
3980,1,‘Sandman’: La gran obra maestra del cómic se despide de Netflix bajo la sombra de los escándalos de Neil Gaiman,Skandale,scandals,escándalos
3981,1,Los drones de Ucrania cortan el oleoducto que transporta petróleo ruso a Hungría y Eslovaquia,Slowakei,Slovakia,Eslovaquia
3982,1,El gel que elimina el pintauñas en solo una pasada: adiós al esmalte en 3 minutos,Glasur,enamel,esmalte
3983,1,Antonio Banderas cumple 65 años: “Creo que soy de esos que si paran se mueren”,die,those,esos
3984,1,"Descubierta una nueva luna de Urano, gracias al telescopio espacial ‘James Webb’",Weltraum,space,espacial
3985,1,Restringido el acceso al Cap de Creus y otros 10 espacios naturales por el alto riesgo de incendio en Cataluña,Leerzeichen,spaces,espacios
3986,1,Este masajeador cervical inalámbrico te aliviará el dolor de espalda sin esfuerzo ni necesidad de usar las manos,Rücken,back,espalda
3987,1,Simeone deja solo a Julián Alvarez y el Espanyol acaba remontando,Espanyol,Espanyol,Espanyol
3988,1,La suela de esparto se reinventa: todas las nuevas vidas de la alpargata,Esparto,esparto,esparto
3989,1,"Acromatyx: “Algunos piensan que somos góticos, pero el negro es un color tradicional en la cultura española”",Spanisch Hlaing,Spanish”,española”
3990,1,Salud estudia concentrar a los médicos especialistas en los centros y hospitales con mayor actividad en Cataluña,Spezialisten,specialists,especialistas
3991,1,"Las secciones del Barcelona, y muy especialmente el equipo femenino, sufren por el límite salarial de LaLiga",Besondere Vorsicht bei der Anwendung von IntronA ist erforderlich,especially,especialmente
3992,1,Engullir en TikTok para saciar el apetito del espectador,Betrachter,viewer,espectador
3993,1,El teatro de los espectros de Naufus Ramírez-Figueroa,Spektren,spectra,espectros
3994,1,"España, epicentro turístico: se esperan 775 nuevos hoteles hasta 2028",Warten Sie.,Wait.,esperan
3995,1,Para tomar un buen tomate hay que esperar a septiembre,Warten,Wait.,esperar
