,count,example,word-de,word-en,word-es,word-fr,word-zh
4117,1,Russia's Lavrov looks to draw China in on Ukraine's ‘security guarantees’,Ukraine,Ukraine's,Ucrania,L'Ukraine,乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰 乌克兰
4118,1,Ever more Ukrainian women are joining the army,Ukrainisch,Ukrainian,Ucraniano,Ukrainien,乌克兰语乌克兰语Name
4119,1,America’s tariff avalanche catches Switzerland unawares,unwissend,unawares,despreocupados,ignorants,无意识者
4120,1,"Tariff uncertainty threatens $490B in US manufacturing investment, report warns",Unsicherheit,uncertainty,incertidumbre,incertitude,不确定性
4121,1,Archaeologists uncover ancient baptistery in France tied to early Christian rituals,Aufdecken,uncover,descubrir,découvrir,揭开
4122,1,"Sorority ties run deep for Molly Sims, Carrie Underwood and other Southern stars as rush season begins",Unterholz,Underwood,Underwood,Sous-bois,安德伍德
4123,1,"Cracker Barrel customers revolt against remodels, plus workers unearth 1,000-year-old tombs",unerde,unearth,desenterrar,déterrer,地 土
4124,1,Crying foul: opponents slam the uneven EU-US trade deal,ungleichmäßig,uneven,desigual,inégaux,不平衡
4125,1,Gen Z embraces the Bible in unexpected global spiritual awakening,unerwartet,unexpected,inesperado,inattendu,意外意外
4126,1,Cincinnati police union rips arrest of White victim in viral street attack as political interference,gewerkschaft,union,Unión,Union européenne,工会联盟
4127,1,"Nation’s 2 largest teachers unions funneled nearly $50M to left-wing groups, watchdog report says",Gewerkschaften,unions,sindicatos,syndicats,工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会、工会工会、工会、工会、工会
4128,1,Albania’s new anti-corruption unit is taking down bigwigs,Einheit,unit,unidad,unité,单位单位
4129,1,Putin’s desire to destroy Western unity rages on,Einheit,unity,unidad,unité,团结团结
4130,1,Irish bikini designer Martha Nolan laid to rest in Ireland as cause of death remains unknown,unbekannt,unknown,desconocido,inconnu,未知
4131,1,Trump's full-court press against 'Orwellian' European censorship intensifies amid US efforts to unleash AI,Entfesseln,unleash,desatar,déverrouiller,释放
4132,1,Epstein grand jury materials won't be released after federal judge denies DOJ request to unseal,nicht versiegelt,unseal,unseal,non-scellé,整闭
4133,1,College student’s unsolved murder shines spotlight on serial killer as new theories emerge,ungelöst,unsolved,sin resolver,non résolus,未解决
4134,1,"Common sweetener could hold untapped potential to fight aggressive cancer, study finds",ungezähnt,untapped,sin explotar,inexploité,未开发
4135,1,Democrats opposed John Bolton for years — until they sought him as an ally against Trump,bis,until,hasta,jusqu'à,直到
4136,1,Ghislaine Maxwell prison transfer called 'highly unusual' by former federal prison official,"Ungewöhnlich""",unusual',insólito',Inhabituel»,不寻常的'
4137,1,Friends unveil Devil's Den couple's haunting final message before deadly park ambush,Enthüllung,unveil,desvelar,Dévoilement,揭幕
4138,1,Bryan Kohberger's Idaho murder scene unveiled through detailed 3D replica after death penalty struck,offengelegt,unveiled,desvelado,dévoilé,已揭开
4139,1,Ivanka Trump re-enters DC ring for upcoming knockout UFC White House fight,in Kürze,upcoming,próxima,à venir,即将到来
4140,1,NFL employee shot in lobby by gunman warned colleagues upstairs before calling 911,oben,upstairs,Arriba.,à l'étage,楼上
4141,1,"Democrats urged to ditch 'privilege,' 'Latinx' and dozens of other terms 'alienating' voters",dringend,urged,instado,demandé instamment,敦促敦促
4142,1,US-backed Gaza aid group launches reservation system after Trump calls for innovation in warzone deliveries,US-gefördert,US-backed,Respaldado por los Estados Unidos,Appuyé par les États-Unis,美国支持
4143,1,Armenia and Azerbaijan leaders seek to ease Russian and Iranian concerns after US-brokered peace deal,US-getauscht,US-brokered,Intermediados por los Estados Unidos,Brochés aux États-Unis,由美国经纪
4144,1,US appeals court says Trump can slash billions in owed USAID funds,USAID,USAID,USAID,États-Unis d'Amérique,美援署
4145,1,"Andie MacDowell's daughter, Margaret Qualley, used 'Southern girl etiquette' to win over famous husband",verwendet,used,utilizado,utilisé,使用
4146,1,Trump v DC,V. RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 — RECHTSSACHE 16/63 — RECHTSSACHE 16/63 — RECHTSSACHE 17/63 — RECHTSSACHE 17/63 —,v,v,V.,五 五
4147,1,Two vacationers drown at Carnival's new Bahamas private island,Urlauber,vacationers,vacaciones,vacanciers,度假者
4148,1,Little-known 'secondhand travel' trick helps tourists score luxury vacations for less,Urlaub,vacations,vacaciones,vacances,假期
4149,1,Vaccinations to prevent cervical cancer have plummeted in Britain,Impfungen,Vaccinations,Vacunaciones,Vaccinations,接种疫苗
4150,1,"Cancer vaccine shows promise in preventing recurrence of pancreatic, colorectal tumors",Impfstoff,vaccine,vacuna,vaccin,疫苗疫苗疫苗
4151,1,"Best vacuums for keeping your home clean: Grab a Dyson, Shark or Miele for up to 34% off",Vakuume,vacuums,vacío,sous-vides,真空
4152,1,Trump visa policies force colleges to scramble as international students vanish: report,verschwinden,vanish,Desaparece.,Disparition,消失
4153,1,North Carolina teen's body discovered in Florida one week after he vanished with chilling final message,verschwunden,vanished,Desaparecido,disparu,失踪
4154,1,Variety report says TV can't sugarcoat our 'quick plunge into fascism',Sorten,Variety,Variedad,Variété,多样性
4155,1,Trump lifts veil on US submarines in warning shot to Kremlin in 'clever' repositioning move,Schleier,veil,velo,voile,面纱
4156,1,"Venezuelan migrants, progressive group sue Trump admin after Noem nixes Biden-era ‘protected status’",Venezuelanisch,Venezuelan,Venezolano,Vénézuélienne,委内瑞拉
4157,1,High school student wins fight to display Bible verses in parking spot after school faces legal pressure,Verse,verses,versos,versets,诗文
4158,1,‘I Dream of Jeannie’ star Barbara Eden feels very lonely after death of pal Loni Anderson,Sehr,very,muy,Très,严格
4159,1,Veteran who served in Middle Eastern wars launches campaign against Sen. Susan Collins,Veteranen,Veteran,Veterano,Vétéran,退伍军人
4160,1,Over 55 million visa holders subjected to continuous vetting amid Trump admin crackdown,Überprüfung,vetting,investigación de antecedentes,Vérification,审核
4161,1,Tennis pro Sachia Vickery defends OnlyFans use: 'I enjoy doing it',Vickery,Vickery,Vickery,Vickery,维基
4162,1,Idaho murder documents reveal victim's stalking fears and Kohberger's 'inappropriate behavior' at school,Opfer,victim's,de la víctima,de la victime,受害人的
4163,1,Victoria and David Beckham keep spark alive after 26 years as family rift lingers,Victoria,Victoria,Victoria,Victoria,维多利亚州
4164,1,New RNC chair Joe Gruters vows to 'ride the president all the way to victory' in midterms,"Sieg""",victory',victoria',victoire»,胜利
4165,1,I’m a Vietnamese refugee. We are proud to speak the language of our new home as all immigrants should,Vietnamesisch,Vietnamese,Vietnamita,Vietnamiens,越南语越南语Name
4166,1,Tuberville sounds alarm as Vikings' male cheerleaders spark debate on social media,"Wikinger""",Vikings',Vikingos,Les Vikings,维京人
4167,1,Vinegar face masks and barley water? Medieval 'health hacks' mirror today's TikTok trends,Essig,Vinegar,Vinagre,Vinaigre,醋醋
4168,1,American Culture Quiz: Test yourself on vintage vehicles and carnival crowds,vintage,vintage,vintage,millésime,历史历史
4169,1,"Providence police violated city ordinance by assisting ICE operation, investigators find",verletzt,violated,violados,violée,侵犯权利
4170,1,Luigi Mangione defense shared same records they claimed constituted privacy violation: prosecutors,Verstoß,violation,violación,Violation,侵犯权利行为
4171,1,"Office shooter's rampage shows terrifying rise of motive-free violence, experts warn",Gewalt,violence,violencia,la violence,暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力 暴力
4172,1,"Treasury sanctions 'brutally violent' cartel for timeshare fraud in tourist destination, warns Americans","Gewalttätigkeit""",violent',¡Violenta!,violente»,暴力 暴力
4173,1,Putin appears to be visibly annoyed as reporters barrage him and Trump with questions,sichtbar,visibly,visiblemente,visiblement,明显
4174,1,Trump officials visit Gaza aid sites as international community pressures Israel,Besuch,visit,visita,visite,访问访问访问
4175,1,State Department stops issuing all visitor visas for individuals from Gaza,Besucher,visitor,visitante,visiteur,访 访 访 访
4176,1,MIT tool visualizes and edits “physically impossible” objects,visualisiert,visualizes,visualiza,visualise,可视化
4177,1,Women's volleyball activists react to California high school team forfeiting to opponent with trans athlete,Volleyball,volleyball,voleibol,Volleyball,排排球
4178,1,Trump deportation policies spook Pennsylvania city into scrapping immigrant protection vote,Abstimmung,vote,Votación,voter,表决票、票票、票票、票票、票票、票票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票、票
4179,1,Voter ID law in Texas wins at appeals court after Biden admin lawsuit,Wähler,Voter,Votante,Électeur,选民选民
4180,1,California school board votes to ban trans athletes from girls' sports amid state's lawsuit with Trump,Abstimmungen,votes,votos,voix,以 票票票、以 票、 票、 票、 票、 票、 票、 票、 票、 票、 票、 票、 票、 票、
4181,1,"'Hillbilly Elegy' director Ron Howard did not expect JD Vance to be so ‘divisive,’ reveals last text to VP",VP,VP,VP,VP,自愿
4182,1,Patriots coach Mike Vrabel gets knocked to the ground breaking up fight during joint practice with Vikings,Vrabel,Vrabel,Vrabel,Vrabel,Vrabel 伏击
4183,1,Ex-Adams aide allegedly tried to give reporter a wad of cash hidden in a potato chip bag,Watte,wad,wad,ouvré,瓦 瓦 瓦 瓦
4184,1,Decapitated body discovered near Nashville Waffle House,Waffel,Waffle,Waffle,Gaufre,松饼
4185,1,DC gun permit wait slashed from months to days as Trump's crime crackdown continues,Warte.,wait,Espera.,Attendez.,等待等待
4186,1,"Alleged Cincinnati attackers walk free after bond cuts, police hunt eighth suspect",Spaziergang,walk,caminar,Marcher,步行步行
4187,1,TikTok's viral '6-6-6' walking routine burns fat without grueling workouts,Gehen,walking,caminando,Marcher,步行步行
4188,1,Priced out in Las Vegas? 5 costly steaks that can cut into tourists' wallets,Brieftaschen,wallets,billeteras,Portefeuilles,钱包钱包
4189,1,Brian Walshe murder trial: Prosecutors say husband dismembered wife Ana to dodge prison in art fraud case,Walshe,Walshe,Walshe,Walshe,沃尔什
4190,1,Aaron Rodgers says he did 'the Joe Biden' during Steelers preseason game while explaining wandering behavior,wandern,wandering,vagando,errant,游荡中
4191,1,Chuck Todd warns America is heading towards a 'cold civil war' as redistricting battle continues,"Krieg""",war',guerra',la guerre»,战争战争
4192,1,Queen Elizabeth's personal wardrobe choices to debut in major palace exhibition,Garderobe,wardrobe,armario,Armoire,衣柜
4193,1,Bama Rush star steps back from recruitment that coach called ‘psychological warfare’,Kriegsführung,warfare’,guerra»,guerre,战争 ' 战争 '
4194,1,The U.S. Army is using influencers to recruit new warfighters. Critics are calling it propaganda,Kampfflugzeuge,warfighters,warfighters,guerrières,战争战士
